comment,label,comment_length,comment_cleaned
مرغ سوخاری کاملا نپخته و صورتی به دست ما رسید، حالمون بهم خورد واقعا,0,68,مرغ سوخاری کاملا نپخته و صورتی به دست ما رسید حالمون بهم خورد واقعا
غذا داغ، باکیفیت وکمیت مناسب بود وسریع ارسال شد ممنون از سرویس دهنده‌ی متعهد,1,76,غذا داغ باکیفیت وکمیت مناسب بود وسریع ارسال شد ممنون از سرویس دهندهی متعهد
سلام بسته خریداری اینجانب ران با مخلفات بود اما مورد تحویلی ران با ظرف سس بدون هیچ مخلفاتی اما کیفیت غذا خوب بود حتی مقدار برشته کردن که سفارش داده بودم,0,152,سلام بسته خریداری اینجانب ران با مخلفات بود اما مورد تحویلی ران با ظرف سس بدون هیچ مخلفاتی اما کیفیت غذا خوب بود حتی مقدار برشته کردن که سفارش داده بودم
سه نوع خوراک رو توی یه پرس پیچیدن,0,33,سه نوع خوراک رو توی یه پرس پیچیدن
شیرینی به گونه‌ای تحویل داده شد که تماما در ظرف برگشته بود,0,58,شیرینی به گونهای تحویل داده شد که تماما در ظرف برگشته بود
همه چیز ۲۰ بود و عالی. از اسنپ هم ممنونم.,1,41,همه چیز  بود و عالی از اسنپ هم ممنونم
مکان ارسال سفارش کمی گسترده‌تر شود,1,34,مکان ارسال سفارش کمی گستردهتر شود
کیفیت گلابی بسیار پایین بود. گلابی‌ها نارس بود و نسبت به قیمت اصلا ارزش خرید نداشت.,0,83,کیفیت گلابی بسیار پایین بود گلابیها نارس بود و نسبت به قیمت اصلا ارزش خرید نداشت
دیزی دیدار همه چیش عالیه، پیشنهاد می‌کنم امتحانش کنید!,1,54,دیزی دیدار همه چیش عالیه پیشنهاد میکنم امتحانش کنید
کیفیت خیلی خوب، سس بسیار لذیذ و مقدار مناسب. در مجموع عالی بود,1,62,کیفیت خیلی خوب سس بسیار لذیذ و مقدار مناسب در مجموع عالی بود
کباب سوخته، غذای سرد، بدترین نوع سرویس‌دهی غذا به مشتری، متعجب هستم با این کیفیت چی جوری رتبه‌بندی ۴ / ۷ این رستوران داره,0,121,کباب سوخته غذای سرد بدترین نوع سرویسدهی غذا به مشتری متعجب هستم با این کیفیت چی جوری رتبهبندی    این رستوران داره
کباب‌ها بسیار نازک و بسیار متفاوت با عکسها.,0,43,کبابها بسیار نازک و بسیار متفاوت با عکسها
سفارش با اجناس تحویلی مغایرت دارد به جای شیر دامداران، شیر مانیزان تحویل داده شد و به جای ایستک، شمس تحویل داده شد,0,114,سفارش با اجناس تحویلی مغایرت دارد به جای شیر دامداران شیر مانیزان تحویل داده شد و به جای ایستک شمس تحویل داده شد
کیک شکلاتی بسیار بوی تخم‌مرغ می‌داد. با توجه به قیمت عدس پلو از برنج هندی استفاده‌شده بود و در کل کیفیت نسبت به قیمت خیلی پایین‌تر بود.,0,135,کیک شکلاتی بسیار بوی تخممرغ میداد با توجه به قیمت عدس پلو از برنج هندی استفادهشده بود و در کل کیفیت نسبت به قیمت خیلی پایینتر بود
خیلی خوب و تحویل سریع,1,21,خیلی خوب و تحویل سریع
پیک سفارشو اورده تخویل نگهبانی داده بدون اینکه با من تماس بگیره یا خبر بده که اورده برگ قیسیم که روش دون دون مشکیه، خوباسو میذارن واسه خرید حضوری، داغوناشو میدن به ما دیگه خرید نمی‌کنم,0,184,پیک سفارشو اورده تخویل نگهبانی داده بدون اینکه با من تماس بگیره یا خبر بده که اورده برگ قیسیم که روش دون دون مشکیه خوباسو میذارن واسه خرید حضوری داغوناشو میدن به ما دیگه خرید نمیکنم
عالی، خوش‌طعم و تازه,1,20,عالی خوشطعم و تازه
عالی هم مزه کیک، هم به موقع و سالم رسید. ممنون,1,46,عالی هم مزه کیک هم به موقع و سالم رسید ممنون
سلام، غذا مثل همیشه گرم نبود و سرد بود,1,38,سلام غذا مثل همیشه گرم نبود و سرد بود
مشکل در کیفیته که اگر من خودم برم مغازه هیچوقت موز سبز نمی‌خرم یا توت‌فرنگی هاس سر سفید و بعضا خراب!!! اما سیب‌زمینی دوبار خریدم هر دوبارش هم عالی بود و راضی بودم! مرسی اسنپ عزیز,0,178,مشکل در کیفیته که اگر من خودم برم مغازه هیچوقت موز سبز نمیخرم یا توتفرنگی هاس سر سفید و بعضا خراب اما سیبزمینی دوبار خریدم هر دوبارش هم عالی بود و راضی بودم مرسی اسنپ عزیز
ظرف سیب زمینی‌ها کوچک‌شده و از حجمشون نسبت به قبل کم شده، کیفیتش هم مثل قبل نبود و پنیرش کم شده دیگه سفارش نمیدم,0,112,ظرف سیب زمینیها کوچکشده و از حجمشون نسبت به قبل کم شده کیفیتش هم مثل قبل نبود و پنیرش کم شده دیگه سفارش نمیدم
سیب‌زمینی خیلی زیادی پنیری شده بود نتونستیم بخوریم.,1,51,سیبزمینی خیلی زیادی پنیری شده بود نتونستیم بخوریم
کیفیت بسیار خوب اما دیر رسید (بیشتر از یک ساعت طول کشید),1,56,کیفیت بسیار خوب اما دیر رسید بیشتر از یک ساعت طول کشید
خرید من از سوپرمارکت دروازه شمیران بود. همه چیز خوب بود. ممنون.,1,63,خرید من از سوپرمارکت دروازه شمیران بود همه چیز خوب بود ممنون
یک کیلو شیرینی رو کاملا دانمارکی نذاشته بودن و حدود یک سوم از یه شیرینی دیگه بود,0,80,یک کیلو شیرینی رو کاملا دانمارکی نذاشته بودن و حدود یک سوم از یه شیرینی دیگه بود
اجزاش باهم ترکیب نشده بود قارچ یک‌طرف و.. دو تا سس برای این ساندویچ!!! سس غول آخر چی شد,0,87,اجزاش باهم ترکیب نشده بود قارچ یکطرف و دو تا سس برای این ساندویچ سس غول آخر چی شد
عالی بود فقط در صورت امکان نیم کیلویی هم ارایه شود,1,50,عالی بود فقط در صورت امکان نیم کیلویی هم ارایه شود
اصلا نمیارزه نسبت به اندازش، قدیما خیلی بهتر بود,0,48,اصلا نمیارزه نسبت به اندازش قدیما خیلی بهتر بود
غذای آمولای مثل همیشه خوشمزه است اما جوجه ترشش بسیار عالی بود,1,61,غذای آمولای مثل همیشه خوشمزه است اما جوجه ترشش بسیار عالی بود
پیتزا واقعا بد بود، قبلا مزه‌ی غذا خیلی خوب بود ولی الان هیچ‌مزه‌ی خاصی نداشت,0,77,پیتزا واقعا بد بود قبلا مزهی غذا خیلی خوب بود ولی الان هیچمزهی خاصی نداشت
واقعا کارتون بیسته دقیق و سریع خدا برکت بده,1,43,واقعا کارتون بیسته دقیق و سریع خدا برکت بده
عالی و بی‌نظیر، هم خیلی تازه و خوشمزه بود کیک موکا، هم پیک کیک رو سالم آورد ممنونم ازتون,1,88,عالی و بینظیر هم خیلی تازه و خوشمزه بود کیک موکا هم پیک کیک رو سالم آورد ممنونم ازتون
ممنونم از تحویل به موقع و بسته بندی مناسب.,1,42,ممنونم از تحویل به موقع و بسته بندی مناسب
کباب نپخته با برنج سفت!,1,23,کباب نپخته با برنج سفت
خیلی سریع ارسال شد. ممنونم,1,26,خیلی سریع ارسال شد ممنونم
برای چندمین بار متوالی اشتباه ارسال شد و اگر چیزی رو ندارید بگید هر بار ما این مشکل رو داریم باور نکردنی هستش,0,109,برای چندمین بار متوالی اشتباه ارسال شد و اگر چیزی رو ندارید بگید هر بار ما این مشکل رو داریم باور نکردنی هستش
سیب‌زمینی ۴۰ دقیقه طول کشید حاضر بشه، سرد و کیفیت معمولی,1,56,سیبزمینی  دقیقه طول کشید حاضر بشه سرد و کیفیت معمولی
پر از شیره، بی کفیت، ناپلئون قیفی واقعا بد بد,0,45,پر از شیره بی کفیت ناپلئون قیفی واقعا بد بد
غذا حدود یک ساعت بعد و پس از دو بار پیگیری اسنپ فود به دستم رسید. و کاملا سرد شده بود,0,85,غذا حدود یک ساعت بعد و پس از دو بار پیگیری اسنپ فود به دستم رسید و کاملا سرد شده بود
داخل هر دو تکه مرغ سوخاری خام و صورتی رنگ بود,1,45,داخل هر دو تکه مرغ سوخاری خام و صورتی رنگ بود
غذا بسیار بد افتضاح,0,19,غذا بسیار بد افتضاح
بر خلاف همیشه به حدی خمیر پیتزا خشک بود که از سوخاری هم گذشته بود و به سختی شکسته و خرد می‌شد. واقعا جای تعجب بود لطفا پیگیری کنید.,1,131,بر خلاف همیشه به حدی خمیر پیتزا خشک بود که از سوخاری هم گذشته بود و به سختی شکسته و خرد میشد واقعا جای تعجب بود لطفا پیگیری کنید
سلام؛ کیفیت گوشت استفاده‌شده در خورش عالی بود، کیفیت و طعم سوپ خیلی خیلی خوب بود؛ فقط قورمه سبزی کمی به تلخی می‌زد. با این حال بسیار ممنونم. همیشه خوب بمانید:),1,159,سلام کیفیت گوشت استفادهشده در خورش عالی بود کیفیت و طعم سوپ خیلی خیلی خوب بود فقط قورمه سبزی کمی به تلخی میزد با این حال بسیار ممنونم همیشه خوب بمانید
سسش مزه‌ی سس بوفالو نمی‌داد و مزه‌ی کچاپ تند می‌داد ولی در هر صورت خوشمزه بود.,1,78,سسش مزهی سس بوفالو نمیداد و مزهی کچاپ تند میداد ولی در هر صورت خوشمزه بود
حجم غدا اصلا به پیتزا خانواده نمی‌خورد!!!,0,41,حجم غدا اصلا به پیتزا خانواده نمیخورد
کیفیت غذا خیلی اومده پایین اصلا واقعا افتضاح,0,44,کیفیت غذا خیلی اومده پایین اصلا واقعا افتضاح
بسیار تازه و خوشمزه بود خیلی هم سریع و به موقع رسید,1,51,بسیار تازه و خوشمزه بود خیلی هم سریع و به موقع رسید
خیلی عالی ممنون ازتون همه چی خوب بود,1,36,خیلی عالی ممنون ازتون همه چی خوب بود
موقع خرید در سایت هزینه ارسال ۰ تومان بود اما بعدا پیک ۲۰۰۰ تومان گرفت.,0,71,موقع خرید در سایت هزینه ارسال  تومان بود اما بعدا پیک  تومان گرفت
فقط کالباس کیفیت پایین داشت با دوپر قارچ!,0,41,فقط کالباس کیفیت پایین داشت با دوپر قارچ
یکم خیارش زیاد بود,0,18,یکم خیارش زیاد بود
ممقدار مخلفاتی مثل گوجه خیارشو و کاهو کم بود,1,44,ممقدار مخلفاتی مثل گوجه خیارشو و کاهو کم بود
پیتزا کیفیت همیشگی را نداشت,1,27,پیتزا کیفیت همیشگی را نداشت
به جای مایع دستشویی ۲۰۰۰ لیتری مایع ۴۰۰ لیتری ارسال گردیده,0,58,به جای مایع دستشویی  لیتری مایع  لیتری ارسال گردیده
سیب‌زمینی له‌شده و بی‌مزه بود اما چیکن جویی عالی بود,0,52,سیبزمینی لهشده و بیمزه بود اما چیکن جویی عالی بود
بستنی دیر رسید و اب شده بود,0,27,بستنی دیر رسید و اب شده بود
عالی بود، همونطور که می‌خواستم کاملا بدون شکر بود,1,49,عالی بود همونطور که میخواستم کاملا بدون شکر بود
خیلی سریع و لوازمی که می‌خواستم درست و بدون اشکال به دستم رسید ممنونم,1,69,خیلی سریع و لوازمی که میخواستم درست و بدون اشکال به دستم رسید ممنونم
سلام و خداقوت به مجموعه خوب دکتر کباب. کیفیت غذا و متعلقات مثل همیشه عالی بود. خیلی ممنون بابت توجه تون به کیفیت و مواد مصرفی غذاتون که در اصل احترام به مشترکین تون هست,1,168,سلام و خداقوت به مجموعه خوب دکتر کباب کیفیت غذا و متعلقات مثل همیشه عالی بود خیلی ممنون بابت توجه تون به کیفیت و مواد مصرفی غذاتون که در اصل احترام به مشترکین تون هست
بهتره آلبالو در کنار پلو چیده بشه نه اینکه هم زده بشه باپلو,0,59,بهتره آلبالو در کنار پلو چیده بشه نه اینکه هم زده بشه باپلو
ممنون از ارسال به موقع و احترامی که به مشتری میذارید و بسته بندی قشنگی رو ارائه میدین.,1,86,ممنون از ارسال به موقع و احترامی که به مشتری میذارید و بسته بندی قشنگی رو ارائه میدین
جای چیپس پیاز جعفری کچاب ارسال شد، خب این مشکل و کی پیگری میکنه؟,0,64,جای چیپس پیاز جعفری کچاب ارسال شد خب این مشکل و کی پیگری میکنه
بسیار دیر رسید در صورتی که هدف سفارش از فست فود، سریع بودن آن است. یک ساعت و نیم طول کشید!!!,0,92,بسیار دیر رسید در صورتی که هدف سفارش از فست فود سریع بودن آن است یک ساعت و نیم طول کشید
سطل ماست ترکیده بود؛ همه سفارشات کثیف شده بودند,0,47,سطل ماست ترکیده بود همه سفارشات کثیف شده بودند
جوجه مقداری شور بود کیفیت کته هم خوب نبود، برنج سفت بود ولی کوبیده عاالی بود,1,76,جوجه مقداری شور بود کیفیت کته هم خوب نبود برنج سفت بود ولی کوبیده عاالی بود
هات داگ بسیار کیفیت پایینی داشت ساندویچ خمیر شده بود,0,52,هات داگ بسیار کیفیت پایینی داشت ساندویچ خمیر شده بود
سلام. پسته کیفیت جالبی نداشت، خیلی از پسته‌ها در بسته بودن.,0,59,سلام پسته کیفیت جالبی نداشت خیلی از پستهها در بسته بودن
من پفک چی توز سفارش دادم ولی پفک مزمز فرستادن,0,45,من پفک چی توز سفارش دادم ولی پفک مزمز فرستادن
بسیار عالی هم کیفیت کیک و هم سرعت تحویل,1,39,بسیار عالی هم کیفیت کیک و هم سرعت تحویل
هم ب موقع رسید هم خیلی خوشمزه بود,1,33,هم ب موقع رسید هم خیلی خوشمزه بود
ارسال سفارش از سوپر مارکت یکساعت طول کشید.,1,42,ارسال سفارش از سوپر مارکت یکساعت طول کشید
کوکی‌ها بسیار خشک و بیات بودند,0,30,کوکیها بسیار خشک و بیات بودند
من برای ناهار کارمندامون سفارش دادم با اینکه تعداد زیاد بود ولی واقعاا عالی بود و بهه موقع رسید، نون و همبرگرااش فوق‌العاده بود,1,127,من برای ناهار کارمندامون سفارش دادم با اینکه تعداد زیاد بود ولی واقعاا عالی بود و بهه موقع رسید نون و همبرگرااش فوقالعاده بود
با سلام و تشکر. خوب مثل همیشه.,1,30,با سلام و تشکر خوب مثل همیشه
عالی بود هم گرم بود و هم لذیذ,1,29,عالی بود هم گرم بود و هم لذیذ
سلام، دورچین بویژه طعم و پخت کدو و هویج عالی بود. طعم جوجه خوب بود ولی متاسفانه بخشی از آن سوخته بود. باوجودی که در توضیحات سفارش درخواست کرده بودم که دقت شود نسوزد. به هرحال ممنون,1,180,سلام دورچین بویژه طعم و پخت کدو و هویج عالی بود طعم جوجه خوب بود ولی متاسفانه بخشی از آن سوخته بود باوجودی که در توضیحات سفارش درخواست کرده بودم که دقت شود نسوزد به هرحال ممنون
گرم و تازه ممنون از اسنپ فود,1,28,گرم و تازه ممنون از اسنپ فود
غذا بسیار خوشمزه، پیگیری و برخورد عزیزان هم بسیار عالی و حرفه‌ای. متشکرم.,1,73,غذا بسیار خوشمزه پیگیری و برخورد عزیزان هم بسیار عالی و حرفهای متشکرم
از محصولاتی که خریدم راضی بودم ولی پیک با تاخیر یکساعته رسید,1,60,از محصولاتی که خریدم راضی بودم ولی پیک با تاخیر یکساعته رسید
همه چی عالی فقط خورشت شور,1,25,همه چی عالی فقط خورشت شور
با عرض سلام و خسته نباشید همه عالی و تازه وربات سرشیر زود خرد می‌شد البته هنوز این آیتم رو تست نکردم که دقیق بگم ارسال بسیار سریع بود ممنونم مرسی از تیم عروس لبنان,1,163,با عرض سلام و خسته نباشید همه عالی و تازه وربات سرشیر زود خرد میشد البته هنوز این آیتم رو تست نکردم که دقیق بگم ارسال بسیار سریع بود ممنونم مرسی از تیم عروس لبنان
کیفیت غذای این رستوران مناسب هست تاکید می‌کنم نسبت به مبلغ پرداختی و کیفیت ارائه‌شده تناسب وجود داره (معمولی هستش),1,114,کیفیت غذای این رستوران مناسب هست تاکید میکنم نسبت به مبلغ پرداختی و کیفیت ارائهشده تناسب وجود داره معمولی هستش
خیلی خوش‌طعم و گرم,1,18,خیلی خوشطعم و گرم
متاسفانه علیرغم درخواست صریح باز هم سیب زمینی‌ها سوخته بود,0,58,متاسفانه علیرغم درخواست صریح باز هم سیب زمینیها سوخته بود
خیلی خیلی خوشمزه بود عالی بود طعم کبک‌های خونگی می‌داد فقط شکلش قلب نبود دایره بود,1,82,خیلی خیلی خوشمزه بود عالی بود طعم کبکهای خونگی میداد فقط شکلش قلب نبود دایره بود
نان سیر اندازه کف دست بود و خیلی ضخیم. کاملا یخ شده بود.,1,56,نان سیر اندازه کف دست بود و خیلی ضخیم کاملا یخ شده بود
یه مدته کیفیت غذا اومده پایین و سرد به دستم میرسه,0,49,یه مدته کیفیت غذا اومده پایین و سرد به دستم میرسه
کیفیتش بد نبود ولی همونجور که اکثرا نوشته بودن با تاخیر اومد,1,60,کیفیتش بد نبود ولی همونجور که اکثرا نوشته بودن با تاخیر اومد
ساعت و ۲۰ دقیقه برای ارسال هیچ توجیهی نداره.,0,44,ساعت و  دقیقه برای ارسال هیچ توجیهی نداره
گوشتش خوب بود ولی خیار شور و گوجه خیلی خیلی کم بود ولی حجم گوشتش عالی بود,0,73,گوشتش خوب بود ولی خیار شور و گوجه خیلی خیلی کم بود ولی حجم گوشتش عالی بود
برای بار دوم سفارش دادم. بار اول خوشمزه بود ولی اینبار برنج و کباب شور و کباب هم مزه خاصی نداشت. انگار نه انگار کباب خوردیم. اما از اسنپ ممنونم. امیدوارم بار سوم که سفارش می‌دم کلا پشیمون نشم …,0,193,برای بار دوم سفارش دادم بار اول خوشمزه بود ولی اینبار برنج و کباب شور و کباب هم مزه خاصی نداشت انگار نه انگار کباب خوردیم اما از اسنپ ممنونم امیدوارم بار سوم که سفارش میدم کلا پشیمون نشم
لبنیات تاریخ ش به‌روز بود همونطور که گفته بودم ولی کره بادام‌زمینی معمولی درب زرد سفارش داده بودم درب سبز بدون شکر و نمک فرستاده بودن,1,133,لبنیات تاریخ ش بهروز بود همونطور که گفته بودم ولی کره بادامزمینی معمولی درب زرد سفارش داده بودم درب سبز بدون شکر و نمک فرستاده بودن
بسیار بسیار شور بود کباب سوخته خشک برنج شور شور بود قاشق چنگال بسیار نامسب بود و همش شگست متاسفانه اصلا کیفیت غذا ربطی به قیمت نداشت!!!!!,0,137,بسیار بسیار شور بود کباب سوخته خشک برنج شور شور بود قاشق چنگال بسیار نامسب بود و همش شگست متاسفانه اصلا کیفیت غذا ربطی به قیمت نداشت
ممنون. همه چی عالی,1,18,ممنون همه چی عالی
خیلی بد مزه بود متاسفانه,0,24,خیلی بد مزه بود متاسفانه
سلام ماهی که خوب پخته نشده بودوخامی ماهی کاملا معلوم بود هیچ دورچینی نداشت فقط گوجه بغل ماهی بودبانون قیمه هم که اصلا جانیفتاده بودولپه هاش خام بود,0,147,سلام ماهی که خوب پخته نشده بودوخامی ماهی کاملا معلوم بود هیچ دورچینی نداشت فقط گوجه بغل ماهی بودبانون قیمه هم که اصلا جانیفتاده بودولپه هاش خام بود
تخفیف خیلی خوبی گذاشته بودن و همه چیز تاریخ‌دار بود,1,51,تخفیف خیلی خوبی گذاشته بودن و همه چیز تاریخدار بود
هم غذا خوب بود هم به موقع اومد,1,30,هم غذا خوب بود هم به موقع اومد
چون ۲ روز تعطیلات بود محرم بود شیرینی کهنه که نمیشه خورد یعنی چی اینکار,0,71,چون  روز تعطیلات بود محرم بود شیرینی کهنه که نمیشه خورد یعنی چی اینکار
تمامی نوشیدنی‌های ارسالی بسیار بسیار گرم بود!,0,45,تمامی نوشیدنیهای ارسالی بسیار بسیار گرم بود
بله اولین سوپر مارکتی بود که قیفی پاک سفارش دادم کلا همرو پاک گذاشت بقیه سوپر‌ها میهن می‌زارند من که این دفعه راضی بودم,1,119,بله اولین سوپر مارکتی بود که قیفی پاک سفارش دادم کلا همرو پاک گذاشت بقیه سوپرها میهن میزارند من که این دفعه راضی بودم
پیک خیلی مودب بود,1,17,پیک خیلی مودب بود
در کل کیفیت غذای ۳۶۰ متوسط رو به بالا هست، فقط به نسبت خیلی جاها با کیفیت مشابه قیمتش اندکی بالاتر است.,1,103,در کل کیفیت غذای  متوسط رو به بالا هست فقط به نسبت خیلی جاها با کیفیت مشابه قیمتش اندکی بالاتر است
نسبت به قیمتش خیلی کوچیکه ولی طعمش خوبه,1,39,نسبت به قیمتش خیلی کوچیکه ولی طعمش خوبه
میزان پلو و گوشت خورشت کم بود,1,29,میزان پلو و گوشت خورشت کم بود
غذا سر موعد مقرر به دست ما نرسید و ما ترجیح داریم که دفعات بعد مستقیما از خود رستوران غذا رو بگیریم!!!!!,1,104,غذا سر موعد مقرر به دست ما نرسید و ما ترجیح داریم که دفعات بعد مستقیما از خود رستوران غذا رو بگیریم
فوق العاده خوش‌مزه بود پیتزاشون. واقعا تو این چندسالی که مشتریشون هستم هردفعه بهتر از دفه قبله. سفارش من زیر ۲۰ دقیقه گرم و خوشمزه به دستم رسید. ممنونم از شیراز برگر و پرسنل محترمشون، دمتون گرم.,1,194,فوق العاده خوشمزه بود پیتزاشون واقعا تو این چندسالی که مشتریشون هستم هردفعه بهتر از دفه قبله سفارش من زیر  دقیقه گرم و خوشمزه به دستم رسید ممنونم از شیراز برگر و پرسنل محترمشون دمتون گرم
وای که چه شیرخرما پرملات و تووپی بود دمتون گرم. آب و هویج و آب انبه که نگم خیلی خووبه. فقط آبمیوه ماهان. قلب قلب,1,112,وای که چه شیرخرما پرملات و تووپی بود دمتون گرم آب و هویج و آب انبه که نگم خیلی خووبه فقط آبمیوه ماهان قلب قلب
سلام من مشتری دائم شما هستم ولی الان چند دفعه که ازتون غذا گرفتم برنج دم نکشیده بود و مغزش سفت بود. لطفا رسیدگی کنید.,0,117,سلام من مشتری دائم شما هستم ولی الان چند دفعه که ازتون غذا گرفتم برنج دم نکشیده بود و مغزش سفت بود لطفا رسیدگی کنید
بسیار سریع بود ممنون,1,20,بسیار سریع بود ممنون
خوب بود و اینکه‌ای کاش سس قرمز هم مذاشتن,1,40,خوب بود و اینکهای کاش سس قرمز هم مذاشتن
واقعا طعم همبرگرخوب بود. راضی بودم.,1,35,واقعا طعم همبرگرخوب بود راضی بودم
سفارش کامل بود و به موقع رسید متشکرم,1,36,سفارش کامل بود و به موقع رسید متشکرم
خیلی عالی و خوشمزه بود:),1,24,خیلی عالی و خوشمزه بود
در حدی غذا سرد بود که بیات شده بود خمیر پیتزا و من حتی وقتی داغش کردم هم فایده ایی نداشت نون پیتزا یخ‌زده بود و عملا انگار یه پیتزایی خوردیم که از یخچال دراوردیمش,0,162,در حدی غذا سرد بود که بیات شده بود خمیر پیتزا و من حتی وقتی داغش کردم هم فایده ایی نداشت نون پیتزا یخزده بود و عملا انگار یه پیتزایی خوردیم که از یخچال دراوردیمش
پیتزا کویین عالیه ممنونم,1,24,پیتزا کویین عالیه ممنونم
سوپ این بار خیلی آبکی بود.,1,26,سوپ این بار خیلی آبکی بود
غذا به‌موقع و گرم با یک پیک خوش‌برخورد بدستم رسید. از این بابت سپاسگزارم. لطفا در صورت امکان سس قرمز بیشتری برای پیتزاهای ایتالیایی قرار دهید. دو تا واقعا کافی نیست.,1,165,غذا بهموقع و گرم با یک پیک خوشبرخورد بدستم رسید از این بابت سپاسگزارم لطفا در صورت امکان سس قرمز بیشتری برای پیتزاهای ایتالیایی قرار دهید دو تا واقعا کافی نیست
کمی چرب بود یه کمی هم بیشتر باید پخته می‌شد اما خام نبود سیب‌زمینی تازه بود سفارش به موقع رسید,1,94,کمی چرب بود یه کمی هم بیشتر باید پخته میشد اما خام نبود سیبزمینی تازه بود سفارش به موقع رسید
استفاده از مواد اولیه مرغوب و تازه کیفیت پیتزا رو فوق‌العاده کرده بود حجم هم عالی بود. واقعا ممنونم,1,99,استفاده از مواد اولیه مرغوب و تازه کیفیت پیتزا رو فوقالعاده کرده بود حجم هم عالی بود واقعا ممنونم
فقط سالاد سزار اصلا جالب نبود,1,29,فقط سالاد سزار اصلا جالب نبود
بیش از حد پخته‌شده بود، در حقیقت سوخته بود,0,42,بیش از حد پختهشده بود در حقیقت سوخته بود
خوب بود ممنون. سالم رسید. کمی مقدارش کم بود.,1,44,خوب بود ممنون سالم رسید کمی مقدارش کم بود
ببخشید من با پشتیبانی هم تماس گرفتم می‌خواستم بگم برای یک نون که اونم از ما فاصله ان چنانی نداره خیلی تایم زیادیه رستوران که نیست لطفا در مورد این قضیه پیگیری کنید.,1,164,ببخشید من با پشتیبانی هم تماس گرفتم میخواستم بگم برای یک نون که اونم از ما فاصله ان چنانی نداره خیلی تایم زیادیه رستوران که نیست لطفا در مورد این قضیه پیگیری کنید
سلام و تشکر همه چیز خوب بود، فقط کمی سرد شده بود که تقصیر شما نیست، اگر هم کمی ابدار‌تر بود خوشمزه‌تر می‌شد، در کل راضی‌ام، موفق باشید,1,134,سلام و تشکر همه چیز خوب بود فقط کمی سرد شده بود که تقصیر شما نیست اگر هم کمی ابدارتر بود خوشمزهتر میشد در کل راضیام موفق باشید
پیتزای سوخاری خیلی خوب بود و چیکن استریپس هم خوب بود ففط سیب‌زمینی هاش سرد و کم بود قبلا خیلی بیشتر بود.,1,104,پیتزای سوخاری خیلی خوب بود و چیکن استریپس هم خوب بود ففط سیبزمینی هاش سرد و کم بود قبلا خیلی بیشتر بود
متاسفانه نان سرد بود,0,20,متاسفانه نان سرد بود
فیله مرغ سوخاری به شدت سفت بود و کهنه به نظر می‌رسید و اصلا مانند سابق نبود,0,75,فیله مرغ سوخاری به شدت سفت بود و کهنه به نظر میرسید و اصلا مانند سابق نبود
همه چیزعالی بود خیلی سریع تراز چیزی ک فکر می‌کردیم اوردن,1,56,همه چیزعالی بود خیلی سریع تراز چیزی ک فکر میکردیم اوردن
غذا خیلی زود رسید ولی برای یه پکیج یه دونه سس موجود بود.۲,1,57,غذا خیلی زود رسید ولی برای یه پکیج یه دونه سس موجود بود
فلفل دلمه‌ای سفارش داده‌شده کهنه بود!,0,37,فلفل دلمهای سفارش دادهشده کهنه بود
پیتزا مزه و کیفیت خوبی داشت، ممنون,1,34,پیتزا مزه و کیفیت خوبی داشت ممنون
نون اصلا خوب نبود خیلی هم کم بود مثل قبل نبود,0,45,نون اصلا خوب نبود خیلی هم کم بود مثل قبل نبود
غذا سرد بود ولی کیفیتش خوب بود,1,30,غذا سرد بود ولی کیفیتش خوب بود
خیلی سریع ارسال شد و یک بسته زردچوبه رایگان هم داشت ولی تاریخ عدس‌ها خیلی قدیمی بود,1,83,خیلی سریع ارسال شد و یک بسته زردچوبه رایگان هم داشت ولی تاریخ عدسها خیلی قدیمی بود
بسیار خوشمزه بود. مثل همیشه. سپاسگزارم,1,38,بسیار خوشمزه بود مثل همیشه سپاسگزارم
خیلی خوب و خوشمزه بود، دستتون دردنکنه,1,37,خیلی خوب و خوشمزه بود دستتون دردنکنه
دوستان نه جوجه ترش جوجه ترش بود نه جوجه تندوری. واقعا گول تبلیغات وسیع را نخورید کیفیت در حد رستوران‌های بین راهی بود.,0,118,دوستان نه جوجه ترش جوجه ترش بود نه جوجه تندوری واقعا گول تبلیغات وسیع را نخورید کیفیت در حد رستورانهای بین راهی بود
پیک اصلا خبر نداد غذا رو میسپاره به نگهبانی من ۲۰ دقیقه اونجا معطل شدم در حالی غذا دست نگهبانی بود. به پیک هم بارها زنگ زدم اما حتی حاضر نشد گوشیشو جواب بده بگه غذا رو داده به نگهبانی!!!!,0,187,پیک اصلا خبر نداد غذا رو میسپاره به نگهبانی من  دقیقه اونجا معطل شدم در حالی غذا دست نگهبانی بود به پیک هم بارها زنگ زدم اما حتی حاضر نشد گوشیشو جواب بده بگه غذا رو داده به نگهبانی
پشیمونم از سفارشم واقعا,0,23,پشیمونم از سفارشم واقعا
خیلی گرم و خوشمزه بود مثل همیشه,1,31,خیلی گرم و خوشمزه بود مثل همیشه
سفارشم زود رسید و خیلی خوب بود ممنون,1,36,سفارشم زود رسید و خیلی خوب بود ممنون
خوب مثل همیشه‌ام هنوز با عالی شدن فاصله داره,1,44,خوب مثل همیشهام هنوز با عالی شدن فاصله داره
