comment,label,comment_length,comment_cleaned
یه سالاد گذاشته بود تو پلاتسک اورده بود نه چاقو و چنگالی هم نه هیچی …واقعا متاسفم براتون,0,88,یه سالاد گذاشته بود تو پلاتسک اورده بود نه چاقو و چنگالی هم نه هیچی واقعا متاسفم براتون
ممنون از پیک محترم و برخورد خوبشان.,1,35,ممنون از پیک محترم و برخورد خوبشان
Hamechi ali faghat shake age ghaliz tar bashe ba tame badoomzamini ghaleb bashe behtar mishe,1,92,Hamechi ali faghat shake age ghaliz tar bashe ba tame badoomzamini ghaleb bashe behtar mishe
کیفیت مواد استفاده واقعا پایین بود و نان پیتزا خمیر شده بود,0,59,کیفیت مواد استفاده واقعا پایین بود و نان پیتزا خمیر شده بود
واقعا افتضاح بود هم سرد بود هم نونش قدیمی و مونده,0,49,واقعا افتضاح بود هم سرد بود هم نونش قدیمی و مونده
داغ و خوب و خوشمزه بود. ولی پپرونی حتی یک‌ذره هم تند نبود. نمی‌دونم چرا اسمش پپرونی​ بود!!!,1,91,داغ و خوب و خوشمزه بود ولی پپرونی حتی یکذره هم تند نبود نمیدونم چرا اسمش پپرونی بود
پول پرتقال جنوب دادیم اما پرتقال تامسون تحویل گرفتیم و من دیگه فکر نمی‌کنم خرید کنم,0,83,پول پرتقال جنوب دادیم اما پرتقال تامسون تحویل گرفتیم و من دیگه فکر نمیکنم خرید کنم
سس یدونه گذاشته بود اصلا خوشم نیمد از این خسیس بازی رستوران,0,59,سس یدونه گذاشته بود اصلا خوشم نیمد از این خسیس بازی رستوران
مشکل اصلی فقط خمیر شدن پیتزا بود و چسبیده به مقوا و اینکه برش خوبی نداشت، با چنگال باید خورده می‌شد. ولی واقعا طعم خوبی داشت، البته حجمش برای دو نفر اصلا کافی نیست. در حد یک نفره بزرگ میشه حساب کرد.,1,198,مشکل اصلی فقط خمیر شدن پیتزا بود و چسبیده به مقوا و اینکه برش خوبی نداشت با چنگال باید خورده میشد ولی واقعا طعم خوبی داشت البته حجمش برای دو نفر اصلا کافی نیست در حد یک نفره بزرگ میشه حساب کرد
مثل همیشه زود و گرم آمد و خوشمزه بود. فقط تندیش یکم زیاد بود. لطفا تندیشو کمتر کنید متشکرم,1,90,مثل همیشه زود و گرم آمد و خوشمزه بود فقط تندیش یکم زیاد بود لطفا تندیشو کمتر کنید متشکرم
پیک همین جوری گذاشته اجناس رو دم نگهبانی و رفته بود. من یه بارم اعلام تاخیر کردم نه تماسی نه پیگیری …هیچی آخرش خودم گفتم یه پیگیری از نگهبان دم در انجام بدم.,1,157,پیک همین جوری گذاشته اجناس رو دم نگهبانی و رفته بود من یه بارم اعلام تاخیر کردم نه تماسی نه پیگیری هیچی آخرش خودم گفتم یه پیگیری از نگهبان دم در انجام بدم
کیفیت و قیمت عالی. در منطقه ما بدون شک سیب ۳۶۰ حرف اولو میزنه. امیدوارم هر دو مشخصه ایی که گفتم همچنان پایدار بمونه موفق باشند,1,126,کیفیت و قیمت عالی در منطقه ما بدون شک سیب  حرف اولو میزنه امیدوارم هر دو مشخصه ایی که گفتم همچنان پایدار بمونه موفق باشند
سیب‌زمینی سرخ‌کرده مونده و با روغن ماسیده زیاد و سرد طعم و کیفیت پیتزا هم کاملا معمولی,0,86,سیبزمینی سرخکرده مونده و با روغن ماسیده زیاد و سرد طعم و کیفیت پیتزا هم کاملا معمولی
عالی بود مثل همیشه، کاش یه فکری برای بسته بندی سیب‌زمینی مخصوص بکنید همه‌ی پنیراش میچسبه با کاغذ زیرش یا به کارتنش. خیلی خوشمزس حیفه اینطوری پنیراش حروم شه.,1,156,عالی بود مثل همیشه کاش یه فکری برای بسته بندی سیبزمینی مخصوص بکنید همهی پنیراش میچسبه با کاغذ زیرش یا به کارتنش خیلی خوشمزس حیفه اینطوری پنیراش حروم شه
غذا به موقع رسید خیلی خوش طمع و عطر بود و با اینکه به عنوان پیش غذا برای مهمانی سفارش دادم همش خورده شد و همه مهمانان خیلی تعریف کردن و غذای اصلی تقریبا دست‌نخورده ماند,1,168,غذا به موقع رسید خیلی خوش طمع و عطر بود و با اینکه به عنوان پیش غذا برای مهمانی سفارش دادم همش خورده شد و همه مهمانان خیلی تعریف کردن و غذای اصلی تقریبا دستنخورده ماند
سلام (+) خیلی سریع رسید (-) طعم پیتزا دلپذیر نبود,0,49,سلام  خیلی سریع رسید  طعم پیتزا دلپذیر نبود
کیفیت پیتزا نسبت به قبل از عید افت زیادی داشت که توقع نداشتم امیدوارم در سفارشات بعدی مثل قبل عالی بشید دوباره,0,110,کیفیت پیتزا نسبت به قبل از عید افت زیادی داشت که توقع نداشتم امیدوارم در سفارشات بعدی مثل قبل عالی بشید دوباره
نظیر نداره عالیه واقعا,1,22,نظیر نداره عالیه واقعا
نان سیر اندازه کف دست بود و خیلی ضخیم. کاملا یخ شده بود.,1,56,نان سیر اندازه کف دست بود و خیلی ضخیم کاملا یخ شده بود
متشکرم نان داغ و تازه وسریع هم به دستم رسید,1,43,متشکرم نان داغ و تازه وسریع هم به دستم رسید
وقتی به دستم رسید کاملا آب شده بود و غیرقابل خوردن بود، حجمش هم نسبت به سری پیش کمتر شده بود.,0,93,وقتی به دستم رسید کاملا آب شده بود و غیرقابل خوردن بود حجمش هم نسبت به سری پیش کمتر شده بود
غذا خوب بود. ولی سالاد شیرازی مونده بود و طعم بدی داشت.,1,55,غذا خوب بود ولی سالاد شیرازی مونده بود و طعم بدی داشت
سفارش امروز‌من‌به شدت بی‌کیفیت بود کاهوهای‌سالاد قدیمی بود و حجم سالاد هم‌کم شده بود آب کرفس هم‌کاملا مشخص‌بود که تازه نبود و‌مونده بود,0,135,سفارش امروزمنبه شدت بیکیفیت بود کاهوهایسالاد قدیمی بود و حجم سالاد همکم شده بود آب کرفس همکاملا مشخصبود که تازه نبود ومونده بود
دقیقه برای یک هات داگ سرد و نی. پز,0,34,دقیقه برای یک هات داگ سرد و نی پز
واقعا افتضاحح اصلا قابل خوردن نبود حیف پول,0,42,واقعا افتضاحح اصلا قابل خوردن نبود حیف پول
خوشمزه و با کیفیت بود. طعم تندی پیتزا هم اذیتم نکرد اصلا,1,56,خوشمزه و با کیفیت بود طعم تندی پیتزا هم اذیتم نکرد اصلا
والا چه عرض کنم!!!!. اینهمه لوبیا میریزین همون قیمت گوشت بره در میادا …,1,71,والا چه عرض کنم اینهمه لوبیا میریزین همون قیمت گوشت بره در میادا
متاسفانه از روغن مونده استفاده کرده بودن و سیب زمینی‌ها کاملا پخته نشده بود و پر از روغن بود. در کل هم پیتزا و هم سیب‌زمینی بدون طعم و بی‌مزه بود.,0,146,متاسفانه از روغن مونده استفاده کرده بودن و سیب زمینیها کاملا پخته نشده بود و پر از روغن بود در کل هم پیتزا و هم سیبزمینی بدون طعم و بیمزه بود
شیرینی رلتی‌ها خوشمزه بود ممنون,1,31,شیرینی رلتیها خوشمزه بود ممنون
سلام روز بخیر من برای اولین بار از استپ فوپ استفاده کردم ولی مشتری رستوران لوپتو بودم ارسال شما بینظیر و عالی بود ممنون که هستین,1,128,سلام روز بخیر من برای اولین بار از استپ فوپ استفاده کردم ولی مشتری رستوران لوپتو بودم ارسال شما بینظیر و عالی بود ممنون که هستین
واقعا عالیه من حداقل سه یا چهار بار ماهانه سفارش میدم عالیه همیشه غذاهاش گرم‌و عالیه,1,84,واقعا عالیه من حداقل سه یا چهار بار ماهانه سفارش میدم عالیه همیشه غذاهاش گرمو عالیه
برنج و جوجه‌کباب سطح پایین خدمات اسنپ فود عالیست,0,48,برنج و جوجهکباب سطح پایین خدمات اسنپ فود عالیست
هات داگ خوب و خوشمزه ولی سس اضافه‌ای که سفارش داده بودم گذاشته نشده بود,1,71,هات داگ خوب و خوشمزه ولی سس اضافهای که سفارش داده بودم گذاشته نشده بود
ممنون اما کیفیت پیتزاها بسیار پایین بودن,0,40,ممنون اما کیفیت پیتزاها بسیار پایین بودن
یکی از محدود جاهایی که تونستم پیدا کنم که فیش برگر رو خوب درآوردن,1,65,یکی از محدود جاهایی که تونستم پیدا کنم که فیش برگر رو خوب درآوردن
برخی از سفارشات باید در کیسه رنگی حمل شود که این امر انجام‌نشده بود.,1,68,برخی از سفارشات باید در کیسه رنگی حمل شود که این امر انجامنشده بود
حجم جوجه بسیار کم بود,0,21,حجم جوجه بسیار کم بود
آقا وسط این همه جوجه چهارتا برنجم بود بد نبود، حجم غذا واقعا زیاد بود جوری که بچه‌های شرکت همه دهنشون وا مونده بود، ممنون از سرویس خوبتون,1,137,آقا وسط این همه جوجه چهارتا برنجم بود بد نبود حجم غذا واقعا زیاد بود جوری که بچههای شرکت همه دهنشون وا مونده بود ممنون از سرویس خوبتون
بهترین همبرگری بود که تو عمرم خورده بودم,1,40,بهترین همبرگری بود که تو عمرم خورده بودم
کیفیت جوجه خوب بود. غذا سرد سرد بود. دفعه‌های پیش گرم‌تر بود اما معمولا حرارتش پایینه. مقداری هم از آب غذا ریخته بود توی سیب‌زمینی‌های دورچین.,0,142,کیفیت جوجه خوب بود غذا سرد سرد بود دفعههای پیش گرمتر بود اما معمولا حرارتش پایینه مقداری هم از آب غذا ریخته بود توی سیبزمینیهای دورچین
مگه میشه یه مجموعه انقدر عالی باشه کیفیت و قیمت عالی و از همه مهم‌تر سرعت ارسال و برخورد پیک ممنونم,1,99,مگه میشه یه مجموعه انقدر عالی باشه کیفیت و قیمت عالی و از همه مهمتر سرعت ارسال و برخورد پیک ممنونم
متاسفانه غذا سرد و نوشابه گرم شده بود. وگرنه مزه هاتداگ بسیار عالی بود ولی نشد لذت کافی رو ببرم به خاطر دمای بر عکس خوراکی‌ها!!!,1,128,متاسفانه غذا سرد و نوشابه گرم شده بود وگرنه مزه هاتداگ بسیار عالی بود ولی نشد لذت کافی رو ببرم به خاطر دمای بر عکس خوراکیها
باسلام کیفیت استیکش خوب بود ولی هیچ‌چیز دیگه نداشت! نه قارچ … و سیر رو بیش از حد زده بودن سس هم فقط گوجه فرهنگی گذاشته بودن ممنون از توجه شما,0,141,باسلام کیفیت استیکش خوب بود ولی هیچچیز دیگه نداشت نه قارچ  و سیر رو بیش از حد زده بودن سس هم فقط گوجه فرهنگی گذاشته بودن ممنون از توجه شما
عالی بود ممنون ما رو صف نانوانی نجات دادید تشکر,1,47,عالی بود ممنون ما رو صف نانوانی نجات دادید تشکر
گوشت ساندویچ‌ها فوق‌العاده بی‌کیفیت و مونده بود حیف پول واقعا,0,61,گوشت ساندویچها فوقالعاده بیکیفیت و مونده بود حیف پول واقعا
پیتزا داغ و سریع به دستم رسید و خوش‌طعم بود. اما ظاهرا این پیتزا همیشه جوری پخته میشه که مواد از روی برش پیتزا میریزن,1,117,پیتزا داغ و سریع به دستم رسید و خوشطعم بود اما ظاهرا این پیتزا همیشه جوری پخته میشه که مواد از روی برش پیتزا میریزن
من برای اولین بار از شیرینی ناتلی هروی خرید کردم و کاملا متاسفم از خریدم بهتری سری رقیب‌های منطقه بزنید تا تفاوت رو احساس کنید,0,126,من برای اولین بار از شیرینی ناتلی هروی خرید کردم و کاملا متاسفم از خریدم بهتری سری رقیبهای منطقه بزنید تا تفاوت رو احساس کنید
از زمان تحوبل غذا به پیک تا تحویل درب منزل ۴۵ دقیقه میگذره. در حالی که مسافت رستوران تا مقصد کمتر از ۲ دقیقه است,0,112,از زمان تحوبل غذا به پیک تا تحویل درب منزل  دقیقه میگذره در حالی که مسافت رستوران تا مقصد کمتر از  دقیقه است
بهترین قنادی تهران. عاالی ممنون از اسنپ فود,1,43,بهترین قنادی تهران عاالی ممنون از اسنپ فود
نوع طبخ خیلی خوب بود حسابی پخته بود طعم خوبی هم داشت اما دورچین نداشت نمیدونم کلا ندارن یا اینکه امروز نداشت در هر صورت خیلی ممنون,1,130,نوع طبخ خیلی خوب بود حسابی پخته بود طعم خوبی هم داشت اما دورچین نداشت نمیدونم کلا ندارن یا اینکه امروز نداشت در هر صورت خیلی ممنون
غذا کاملا با عکسی که در اپ مشاهده می‌شود مغایرت داشت. بسیار بسیار کیفیت پایین و به ندرت تکه‌ی استیک مشاهده می‌شد. ۴۵ هزار تومان و حتی نصف این قیمت برای هر یک از این پیتزاها اتلاف هزینه بود,0,188,غذا کاملا با عکسی که در اپ مشاهده میشود مغایرت داشت بسیار بسیار کیفیت پایین و به ندرت تکهی استیک مشاهده میشد  هزار تومان و حتی نصف این قیمت برای هر یک از این پیتزاها اتلاف هزینه بود
متاسفانه نان بیات بود و از هم وا می‌رفت. و همینطور تنوع نان کمی داشت و حق انتخابی برای مشتری وجود نداشت.,1,104,متاسفانه نان بیات بود و از هم وا میرفت و همینطور تنوع نان کمی داشت و حق انتخابی برای مشتری وجود نداشت
متاسفانه نان همراه‌مرغ سوخاری، برای تاریخ سه روز قبل‌بود و‌کاملا بیات.,0,70,متاسفانه نان همراهمرغ سوخاری برای تاریخ سه روز قبلبود وکاملا بیات
واقعا فرقی با کوبیده‌های جاده هراز نداشت، چرا انقدر داخلش سفید بود.,0,67,واقعا فرقی با کوبیدههای جاده هراز نداشت چرا انقدر داخلش سفید بود
بهترین کیفیت محصول برخورد خوب پیک و خیلی سریع تحویل داده شد مرسی از سوپر مارکت اشکان و مدیریت محترمشون سپاس گذارم,1,113,بهترین کیفیت محصول برخورد خوب پیک و خیلی سریع تحویل داده شد مرسی از سوپر مارکت اشکان و مدیریت محترمشون سپاس گذارم
پیک خیلی دیر آورد از اون تایمی که گذاشته بودین فکر می‌کنم ۲۵ ۲۰ مین بیشتر شد. بعد من پفک مینو سفارش داده بودم، چی توز موتوری اوردن!,0,131,پیک خیلی دیر آورد از اون تایمی که گذاشته بودین فکر میکنم   مین بیشتر شد بعد من پفک مینو سفارش داده بودم چی توز موتوری اوردن
جعبه کج شده بود موقع نحویل و تمامی پیتزاها له‌شده بودن,1,54,جعبه کج شده بود موقع نحویل و تمامی پیتزاها لهشده بودن
خیلی سریع و خوشمزه.,1,19,خیلی سریع و خوشمزه
مجموعا خوب بود، ولی غذا را از تایمی که گفتن زودتر آوردن که خیلی خوب بود,1,71,مجموعا خوب بود ولی غذا را از تایمی که گفتن زودتر آوردن که خیلی خوب بود
بسیار افتضاح بود و ریختیم دور؛ تمام کاهوها زرد و پلاسیده بودن انگار چند روزی مانده بود این سالاد؛ واقعا چرا ارزش قائل نیستید؟؟,0,126,بسیار افتضاح بود و ریختیم دور تمام کاهوها زرد و پلاسیده بودن انگار چند روزی مانده بود این سالاد واقعا چرا ارزش قائل نیستید
فوق العاده‌ست آبمیوه ماهان بی‌نظیر در منطقه. دستتون درد نکنه حرف نداشت یه دونه‌ای,1,81,فوق العادهست آبمیوه ماهان بینظیر در منطقه دستتون درد نکنه حرف نداشت یه دونهای
بندری خوشمزه بود ولی کاملا خام بود سوسیس هاش. الویه هم بد نبود.,0,63,بندری خوشمزه بود ولی کاملا خام بود سوسیس هاش الویه هم بد نبود
حجم غذای شیلا زیاد نیست اما کیفیتش بینظیره!,1,43,حجم غذای شیلا زیاد نیست اما کیفیتش بینظیره
غذا به موقع رسید. برگر خیلی خوب و با کیفیت بود. قارچ سوخاری کهنه بود.,0,69,غذا به موقع رسید برگر خیلی خوب و با کیفیت بود قارچ سوخاری کهنه بود
ردولوت عالی بود. دسر شکلاتی به شدت مونده و بیات بود,1,51,ردولوت عالی بود دسر شکلاتی به شدت مونده و بیات بود
من بابت نان اضافه درخواست داده و هزبنه پرداخت کردم. حتما نیاز داشتم که درخواست دادم نان اضافه تحویل نشد سیب‌زمینی سرد بود,0,121,من بابت نان اضافه درخواست داده و هزبنه پرداخت کردم حتما نیاز داشتم که درخواست دادم نان اضافه تحویل نشد سیبزمینی سرد بود
سلام. طبق معمول. حرف ندارید. ممنون,1,34,سلام طبق معمول حرف ندارید ممنون
«کیفیت شیرینیها عالی بود ولی با وجود نزدیک بودن مسیر شیرینی فروشی (نهایتا» «۵ دقیقه راه) شیرینیها خیلی دیر رسید.»,1,113,کیفیت شیرینیها عالی بود ولی با وجود نزدیک بودن مسیر شیرینی فروشی نهایتا  دقیقه راه شیرینیها خیلی دیر رسید
رفتار پیک اصلا درست نبود انگار اومده بود جنگ و لوبیا انگار برا مریض پخته بودن,0,77,رفتار پیک اصلا درست نبود انگار اومده بود جنگ و لوبیا انگار برا مریض پخته بودن
طعم غذا جالب نبود,0,17,طعم غذا جالب نبود
برخلاف همیشه، قسمت‌هایی از مرغ خام بود.,1,39,برخلاف همیشه قسمتهایی از مرغ خام بود
برخورد بسیار بد پیک.,1,20,برخورد بسیار بد پیک
خرمای دیگری فرستادید بسیار ارزانتر,0,34,خرمای دیگری فرستادید بسیار ارزانتر
فقط بنویسن نون پیتزا چون چیز دیگه‌ای نداشت,0,42,فقط بنویسن نون پیتزا چون چیز دیگهای نداشت
کیفیت عالی و پشتیبانی اسنپ فود واقعا عالیه,1,42,کیفیت عالی و پشتیبانی اسنپ فود واقعا عالیه
کیفیت غذا بسیار عالی با قیمت مناسب,1,34,کیفیت غذا بسیار عالی با قیمت مناسب
طعم شگفت‌انگیز با سس‌های شگفت‌انگیز,1,35,طعم شگفتانگیز با سسهای شگفتانگیز
پای سیب خیلی تازه و خوشمزه بود,1,30,پای سیب خیلی تازه و خوشمزه بود
غذای سرد و خیلی بی‌کیفیت بود سیب‌زمینی ویژه فقط یه ورق پنیر لاش بود و اصلا جالب نبود پیتزا هم سرد و بی‌کیفیت,0,108,غذای سرد و خیلی بیکیفیت بود سیبزمینی ویژه فقط یه ورق پنیر لاش بود و اصلا جالب نبود پیتزا هم سرد و بیکیفیت
متاسفانه این دفعه کیک تازه نبودش و کیک کهنه ارسال کردن,0,54,متاسفانه این دفعه کیک تازه نبودش و کیک کهنه ارسال کردن
تازه و گرم رسید، ممنون,1,22,تازه و گرم رسید ممنون
فوق‌العاده عالی بود داغ و تازه بدون کوچیکترین خمیری,1,51,فوقالعاده عالی بود داغ و تازه بدون کوچیکترین خمیری
حجمش و کیفیتش خیلی عالی بود. من کاملا راضی بودم,1,47,حجمش و کیفیتش خیلی عالی بود من کاملا راضی بودم
ممنون از نرم‌افزار اسنپ فود خیلی عالی است می‌تونیم در هر جای شهر از رستوران‌های مطمئن غذا سفارش داد.,1,100,ممنون از نرمافزار اسنپ فود خیلی عالی است میتونیم در هر جای شهر از رستورانهای مطمئن غذا سفارش داد
عالی عالی عالی هم سرعت ارسال و هم کیفیت شیرینی,1,46,عالی عالی عالی هم سرعت ارسال و هم کیفیت شیرینی
کیفیت بسیار پایین آش. واقعا نصف ارزش قیمتشو نداره.,0,50,کیفیت بسیار پایین آش واقعا نصف ارزش قیمتشو نداره
مثل همیشه عالی بود. پیک هم عالی بود,1,35,مثل همیشه عالی بود پیک هم عالی بود
باتوجه به موقعیت مکانی این رستوران و قیمت بالای غذاهای آن (بدون در نظر گرفتن تخفیفات آن) اصلا انتظار چنین کیفیت بدی را نداشتم. شخصا اولین و آخرین مرتبه بود که از این رستوران سفارش دادم,0,184,باتوجه به موقعیت مکانی این رستوران و قیمت بالای غذاهای آن بدون در نظر گرفتن تخفیفات آن اصلا انتظار چنین کیفیت بدی را نداشتم شخصا اولین و آخرین مرتبه بود که از این رستوران سفارش دادم
من از دونوع روغن زیتون سفارش داده بودم برطبق عکسی که گذاشته بودن یکی مخصوص پخت و پز و سالاد و نوعی دیگه برای سرخ کردن ولی متاسفانه هردو از نوع سرخ کردنی بود,0,156,من از دونوع روغن زیتون سفارش داده بودم برطبق عکسی که گذاشته بودن یکی مخصوص پخت و پز و سالاد و نوعی دیگه برای سرخ کردن ولی متاسفانه هردو از نوع سرخ کردنی بود
قیمت بسیار بالای پیک سفارش به محل، در حالیکه فاصله رستوران با دفتر اینجانب، کمتر از ۳۰۰ متر است.,0,96,قیمت بسیار بالای پیک سفارش به محل در حالیکه فاصله رستوران با دفتر اینجانب کمتر از  متر است
نان سریع تازه و گرم رسید ممنون.,1,31,نان سریع تازه و گرم رسید ممنون
کیفیت کباب خیلی عالی بود. خوب پخته‌شده بود. تنها ایراد این بود که دورچین خیلی ضعیف بود نسبت به رستوران‌های دیگه. واقعا میتونست بهتر باشه. ممنون,1,143,کیفیت کباب خیلی عالی بود خوب پختهشده بود تنها ایراد این بود که دورچین خیلی ضعیف بود نسبت به رستورانهای دیگه واقعا میتونست بهتر باشه ممنون
کیفیت پیتزا عالی بود ساندویچ هم خوب بود فقط از رستوران تا خونه فقط ۳ دقیقه راه هستش و ۱ ساعت بعد از سفارش به دستم رسید چرا اخه!؟,1,128,کیفیت پیتزا عالی بود ساندویچ هم خوب بود فقط از رستوران تا خونه فقط  دقیقه راه هستش و  ساعت بعد از سفارش به دستم رسید چرا اخه
آپاچی داغ و خوب پیتزای سرد و خنک و از دهن افتاده افتضاح,0,55,آپاچی داغ و خوب پیتزای سرد و خنک و از دهن افتاده افتضاح
با نان باگت فرستادن ما نان جو انتخاب کرده بودیم,0,47,با نان باگت فرستادن ما نان جو انتخاب کرده بودیم
سیب زمینی‌ها به شدت بیات بودند.,1,31,سیب زمینیها به شدت بیات بودند
تخمین زمانی نسبت به آیتم سفارشی خیلی دیر هست. برای یک سالاد یک ساعت منتظر بودم در حالی که فاصله خیلی نزدیکه و غذا هم ساده بود.,0,126,تخمین زمانی نسبت به آیتم سفارشی خیلی دیر هست برای یک سالاد یک ساعت منتظر بودم در حالی که فاصله خیلی نزدیکه و غذا هم ساده بود
پیتزا برتولی اصلا بیکن مرغوب نداشت خیلی بد مزه بود.,0,51,پیتزا برتولی اصلا بیکن مرغوب نداشت خیلی بد مزه بود
شیر کاکائو بزرگ ویک دلستر سیب ارسال نشده,0,40,شیر کاکائو بزرگ ویک دلستر سیب ارسال نشده
میوه‌های دستچین شده و با کیفیت ممنون از مدیریت بسیار عالی شما,1,61,میوههای دستچین شده و با کیفیت ممنون از مدیریت بسیار عالی شما
در وارد کردن قیمت و موجودی کالا دقت شود تا مجبور نشویم دوباره سفارشات را تغییر دهیم. در ارسال سفارش با دقت‌تر عمل کنید. ممنون,1,125,در وارد کردن قیمت و موجودی کالا دقت شود تا مجبور نشویم دوباره سفارشات را تغییر دهیم در ارسال سفارش با دقتتر عمل کنید ممنون
سلام ۱ به موقع رسید ۲ ظاهر کیک مشکلی نداشت ۳ اندازه کیک طبق گفته درست بود ۴ فوق‌العاده خوشمزه بود ۵ بسیار تازه بود با تشکر از مدیریت محترم شیرینی فروشی,1,151,سلام  به موقع رسید  ظاهر کیک مشکلی نداشت  اندازه کیک طبق گفته درست بود  فوقالعاده خوشمزه بود  بسیار تازه بود با تشکر از مدیریت محترم شیرینی فروشی
تند و خوش‌مزه بود نون سبوس هم عالی بود.,1,39,تند و خوشمزه بود نون سبوس هم عالی بود
کباب کوبیده دو سیخ سفارش داده‌شده بود ولی یک سیخ تحویل داده شد,0,62,کباب کوبیده دو سیخ سفارش دادهشده بود ولی یک سیخ تحویل داده شد
بسیار عالی از هر لحاظ.. خیلی سپاسگذارم. ممنون,1,45,بسیار عالی از هر لحاظ خیلی سپاسگذارم ممنون
سفارش خیلی زود رسید دستم و طعمش عالی بود. نونش هم‌تازه‌ی تازه و نرم‌بود. همبرگرش هم‌اصن توش غضروف نبود و خیلی خوب بود مرسی,1,122,سفارش خیلی زود رسید دستم و طعمش عالی بود نونش همتازهی تازه و نرمبود همبرگرش هماصن توش غضروف نبود و خیلی خوب بود مرسی
بدترین بستنی و فالوده,0,21,بدترین بستنی و فالوده
مثل همیشه، خوب سر وقت و غذا داغ داغ، خداقوت,1,43,مثل همیشه خوب سر وقت و غذا داغ داغ خداقوت
من همیشه از این رستوران همین غذا رو سفارش میدم ولی این بار مونده و سفت بود انگار سفارش برگشتی یکی دیگه رو آوردن برای من نصفش رو خوردم و دلدرد شدم و ازشون شکایت خواهم کرد,0,169,من همیشه از این رستوران همین غذا رو سفارش میدم ولی این بار مونده و سفت بود انگار سفارش برگشتی یکی دیگه رو آوردن برای من نصفش رو خوردم و دلدرد شدم و ازشون شکایت خواهم کرد
بیشتر از یکساعت طول کشید,1,24,بیشتر از یکساعت طول کشید
بسته بندی برای محل کار مناسب نیست. خیلی ظریفه و دچار چالش می‌شید,1,64,بسته بندی برای محل کار مناسب نیست خیلی ظریفه و دچار چالش میشید
تارت ذکر شده مناسب برای ۶ - ۸ نفر ولی با اغماض برای ۲ نفر مناسبه!!!!!,0,69,تارت ذکر شده مناسب برای    نفر ولی با اغماض برای  نفر مناسبه
میگو سوخاری اصلا خوشمزه نبود یک میگو رو شش تکه کرده بودند و اصلا منصفانه نبود نسبت به قیمتش، پیتزا قارح و گوشت خیلی خوب بود، بسته بندی و ارسال هم عالی,1,150,میگو سوخاری اصلا خوشمزه نبود یک میگو رو شش تکه کرده بودند و اصلا منصفانه نبود نسبت به قیمتش پیتزا قارح و گوشت خیلی خوب بود بسته بندی و ارسال هم عالی
خیلی خوب بود زود‌تر از زمانی که نوشته بود رسید مرسی,1,51,خیلی خوب بود زودتر از زمانی که نوشته بود رسید مرسی
متاسفانه نان بدون کیسه ارسال‌شده بود,0,36,متاسفانه نان بدون کیسه ارسالشده بود
خیلی خوشمزه بود ولی سالاد کلم تسبت به اندازش گرون بود,1,53,خیلی خوشمزه بود ولی سالاد کلم تسبت به اندازش گرون بود
حداقل یه جور میوه سوا کنین فکر کنین واسه خونه خودتونه که میاد در خونه آدم دفعه بعدم که گیر کرده تو خونه دلش بیاد سفارش بده و میوه خوب دستمون برسه,1,145,حداقل یه جور میوه سوا کنین فکر کنین واسه خونه خودتونه که میاد در خونه آدم دفعه بعدم که گیر کرده تو خونه دلش بیاد سفارش بده و میوه خوب دستمون برسه
مثل همیشه عالی، خیلی ممنون.,1,27,مثل همیشه عالی خیلی ممنون
رست بیف و چیکن استریپس عالی بود گوشت همبرگر کیفیت پایینی داشت تشکر,1,66,رست بیف و چیکن استریپس عالی بود گوشت همبرگر کیفیت پایینی داشت تشکر
سریع ارسال شد.. عالی بود.. ممنون,1,32,سریع ارسال شد عالی بود ممنون
کیفیت و حجم مناسبی داشت زمان ارسال غذا خیلی خوب بود,1,51,کیفیت و حجم مناسبی داشت زمان ارسال غذا خیلی خوب بود
به شدت مقدار سیرش زیاد بود و نگران قرار مهم کاری فردا هستم که با بوی بد سیر باید برم!,0,85,به شدت مقدار سیرش زیاد بود و نگران قرار مهم کاری فردا هستم که با بوی بد سیر باید برم
واقعا از پیک ممنونم که سفارشم رو تا طبقه چهارم آورد,1,51,واقعا از پیک ممنونم که سفارشم رو تا طبقه چهارم آورد
ماکارون‌ها خوشمزه بودن، مخصوصا ماکارون کوچیک ترکیب رنگی قشنگ‌تری داشت. با این‌که مسیر نزدیک بود، تقریبا ۵۰ دقیقه طول کشید تا بیارن. به خاطر نوع ماکارون و جعبه‌اش هم سالم رسیدن,1,175,ماکارونها خوشمزه بودن مخصوصا ماکارون کوچیک ترکیب رنگی قشنگتری داشت با اینکه مسیر نزدیک بود تقریبا  دقیقه طول کشید تا بیارن به خاطر نوع ماکارون و جعبهاش هم سالم رسیدن
سلام سفارش براساس توضیحات ارسال نشده بود. ممنون,1,47,سلام سفارش براساس توضیحات ارسال نشده بود ممنون
واقعا خوشمزه و داغ و سریع ممنونم کاش واقعا با قیمت فود پارتی می‌شد همیشه خرید کرد,1,81,واقعا خوشمزه و داغ و سریع ممنونم کاش واقعا با قیمت فود پارتی میشد همیشه خرید کرد
مزه عالی بود خیلی هم سریع آورده سد,1,34,مزه عالی بود خیلی هم سریع آورده سد
متاسفانه کیفیت غذا، پیتزا و پیاز حلقه‌ای بصورت غیرمنتظره‌ای پایین بود من قبلا از باروژ غذا گرفته بودم کیفیت قابل قبولی داشت,0,123,متاسفانه کیفیت غذا پیتزا و پیاز حلقهای بصورت غیرمنتظرهای پایین بود من قبلا از باروژ غذا گرفته بودم کیفیت قابل قبولی داشت
